OPUS ID,Instrument Name,Planet,Intended Target Name,Observation Start Time,Observation Duration (secs)
nh-lorri-lor_0299232644,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:45.456,0.4000
nh-lorri-lor_0299232647,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:48.456,0.4000
nh-lorri-lor_0299232650,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:51.456,0.4000
nh-lorri-lor_0299232653,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:54.456,0.4000
nh-lorri-lor_0299232656,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:18:57.456,0.4000
nh-lorri-lor_0299232659,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:00.456,0.4000
nh-lorri-lor_0299232662,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:03.456,0.4000
nh-lorri-lor_0299232665,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:06.456,0.4000
nh-lorri-lor_0299232668,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:09.456,0.4000
nh-lorri-lor_0299232671,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:12.456,0.4000
nh-lorri-lor_0299232674,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:15.456,0.4000
nh-lorri-lor_0299232677,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:18.456,0.4000
nh-lorri-lor_0299232680,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:21.456,0.4000
nh-lorri-lor_0299232683,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:24.456,0.4000
nh-lorri-lor_0299232686,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:27.456,0.4000
nh-lorri-lor_0299232689,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:30.456,0.4000
nh-lorri-lor_0299232692,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:33.456,0.4000
nh-lorri-lor_0299232695,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:36.456,0.4000
nh-lorri-lor_0299232698,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:39.456,0.4000
nh-lorri-lor_0299232701,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:42.456,0.4000
nh-lorri-lor_0299232704,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:45.456,0.4000
nh-lorri-lor_0299232707,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:48.456,0.4000
nh-lorri-lor_0299232710,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:51.456,0.4000
nh-lorri-lor_0299232713,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:54.456,0.4000
nh-lorri-lor_0299232716,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:19:57.456,0.4000
nh-lorri-lor_0299232719,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:00.456,0.4000
nh-lorri-lor_0299232722,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:03.456,0.4000
nh-lorri-lor_0299232725,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:06.456,0.4000
nh-lorri-lor_0299232728,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:09.456,0.4000
nh-lorri-lor_0299232731,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:12.456,0.4000
nh-lorri-lor_0299232734,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:15.456,0.4000
nh-lorri-lor_0299232737,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:18.456,0.4000
nh-lorri-lor_0299232740,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:21.456,0.4000
nh-lorri-lor_0299232743,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:24.456,0.4000
nh-lorri-lor_0299232746,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:27.456,0.4000
nh-lorri-lor_0299232749,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:30.456,0.4000
nh-lorri-lor_0299232752,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:33.456,0.4000
nh-lorri-lor_0299232755,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:36.456,0.4000
nh-lorri-lor_0299232758,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:39.456,0.4000
nh-lorri-lor_0299232761,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:42.456,0.4000
nh-lorri-lor_0299232764,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:45.456,0.4000
nh-lorri-lor_0299232767,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:48.456,0.4000
nh-lorri-lor_0299232770,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:51.456,0.4000
nh-lorri-lor_0299232773,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:54.456,0.4000
nh-lorri-lor_0299232776,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:20:57.456,0.4000
nh-lorri-lor_0299232779,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:21:00.456,0.4000
nh-lorri-lor_0299232782,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:21:03.456,0.4000
nh-lorri-lor_0299232785,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:21:06.456,0.4000
nh-lorri-lor_0299232788,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:21:09.456,0.4000
nh-lorri-lor_0299232791,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:21:12.456,0.4000
nh-lorri-lor_0299232794,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:21:15.456,0.4000
nh-lorri-lor_0299232797,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:21:18.456,0.4000
nh-lorri-lor_0299232800,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:21:21.456,0.4000
nh-lorri-lor_0299232803,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:21:24.456,0.4000
nh-lorri-lor_0299232806,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:21:27.456,0.4000
nh-lorri-lor_0299232809,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:21:30.456,0.4000
nh-lorri-lor_0299232812,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:21:33.456,0.4000
nh-lorri-lor_0299232815,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:21:36.456,0.4000
nh-lorri-lor_0299232848,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:09.556,0.3000
nh-lorri-lor_0299232851,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:12.556,0.3000
nh-lorri-lor_0299232854,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:15.556,0.3000
nh-lorri-lor_0299232857,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:18.556,0.3000
nh-lorri-lor_0299232860,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:21.556,0.3000
nh-lorri-lor_0299232863,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:24.556,0.3000
nh-lorri-lor_0299232866,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:27.556,0.3000
nh-lorri-lor_0299232869,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:30.556,0.3000
nh-lorri-lor_0299232872,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:33.556,0.3000
nh-lorri-lor_0299232875,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:36.556,0.3000
nh-lorri-lor_0299232878,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:39.556,0.3000
nh-lorri-lor_0299232881,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:42.556,0.3000
nh-lorri-lor_0299232884,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:45.556,0.3000
nh-lorri-lor_0299232887,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:48.556,0.3000
nh-lorri-lor_0299232890,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:51.556,0.3000
nh-lorri-lor_0299232893,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:54.556,0.3000
nh-lorri-lor_0299232896,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:22:57.556,0.3000
nh-lorri-lor_0299232899,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:23:00.556,0.3000
nh-lorri-lor_0299232902,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:23:03.556,0.3000
nh-lorri-lor_0299232905,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:23:06.556,0.3000
nh-lorri-lor_0299232908,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:23:09.556,0.3000
nh-lorri-lor_0299232911,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:23:12.556,0.3000
nh-lorri-lor_0299232914,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:23:15.556,0.3000
nh-lorri-lor_0299232917,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:23:18.556,0.3000
nh-lorri-lor_0299232920,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:23:21.556,0.3000
nh-lorri-lor_0299232923,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:23:24.556,0.3000
nh-lorri-lor_0299232926,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:23:27.556,0.3000
nh-lorri-lor_0299232929,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:23:30.556,0.3000
nh-lorri-lor_0299232932,New Horizons LORRI,Pluto,Pluto,2015-07-15T02:23:33.556,0.3000
nh-lorri-lor_0299233859,New Horizons LORRI,Pluto,Hydra,2015-07-15T02:39:00.706,0.1500
nh-lorri-lor_0299233860,New Horizons LORRI,Pluto,Hydra,2015-07-15T02:39:01.706,0.1500
nh-lorri-lor_0299233861,New Horizons LORRI,Pluto,Hydra,2015-07-15T02:39:02.706,0.1500
nh-lorri-lor_0299233862,New Horizons LORRI,Pluto,Hydra,2015-07-15T02:39:03.706,0.1500
nh-lorri-lor_0299233917,New Horizons LORRI,Pluto,Hydra,2015-07-15T02:39:58.706,0.1500
nh-lorri-lor_0299233918,New Horizons LORRI,Pluto,Hydra,2015-07-15T02:39:59.706,0.1500
nh-lorri-lor_0299233919,New Horizons LORRI,Pluto,Hydra,2015-07-15T02:40:00.706,0.1500
nh-lorri-lor_0299233920,New Horizons LORRI,Pluto,Hydra,2015-07-15T02:40:01.706,0.1500
nh-lorri-lor_0299234119,New Horizons LORRI,Pluto,Nix,2015-07-15T02:43:20.706,0.1500
nh-lorri-lor_0299234120,New Horizons LORRI,Pluto,Nix,2015-07-15T02:43:21.706,0.1500
nh-lorri-lor_0299234167,New Horizons LORRI,Pluto,Nix,2015-07-15T02:44:08.706,0.1500
nh-lorri-lor_0299234168,New Horizons LORRI,Pluto,Nix,2015-07-15T02:44:09.706,0.1500
nh-lorri-lor_0299235359,New Horizons LORRI,Pluto,Pluto,2015-07-15T03:04:00.706,0.1500
nh-lorri-lor_0299235389,New Horizons LORRI,Pluto,Pluto,2015-07-15T03:04:30.706,0.1500
nh-lorri-lor_0299236571,New Horizons LORRI,Pluto,Charon,2015-07-15T03:24:12.706,0.1500
nh-lorri-lor_0299236586,New Horizons LORRI,Pluto,Charon,2015-07-15T03:24:27.706,0.1500
nh-lorri-lor_0299236719,New Horizons LORRI,Pluto,Pluto,2015-07-15T03:26:40.706,0.1500
nh-lorri-lor_0299236749,New Horizons LORRI,Pluto,Pluto,2015-07-15T03:27:10.706,0.1500
nh-lorri-lor_0299236779,New Horizons LORRI,Pluto,Pluto,2015-07-15T03:27:40.706,0.1500
nh-lorri-lor_0299236809,New Horizons LORRI,Pluto,Pluto,2015-07-15T03:28:10.706,0.1500
nh-lorri-lor_0299249259,New Horizons LORRI,Pluto,Charon,2015-07-15T06:55:40.707,0.1500
nh-lorri-lor_0299249279,New Horizons LORRI,Pluto,Charon,2015-07-15T06:56:00.707,0.1500
nh-lorri-lor_0299249327,New Horizons LORRI,Pluto,Charon,2015-07-15T06:56:48.707,0.1500
nh-lorri-lor_0299249347,New Horizons LORRI,Pluto,Charon,2015-07-15T06:57:08.707,0.1500
nh-lorri-lor_0299249639,New Horizons LORRI,Pluto,Pluto,2015-07-15T07:02:00.707,0.1500
nh-lorri-lor_0299249669,New Horizons LORRI,Pluto,Pluto,2015-07-15T07:02:30.707,0.1500
nh-lorri-lor_0299249699,New Horizons LORRI,Pluto,Pluto,2015-07-15T07:03:00.707,0.1500
nh-lorri-lor_0299249729,New Horizons LORRI,Pluto,Pluto,2015-07-15T07:03:30.707,0.1500
nh-lorri-lor_0299279579,New Horizons LORRI,Pluto,Pluto,2015-07-15T15:21:00.707,0.1500
co-iss-w1867059991,Cassini ISS,Saturn,Saturn Rings,2017-03-01T10:38:32.749,1.0000
co-iss-w1867060008,Cassini ISS,Saturn,Saturn Rings,2017-03-01T10:38:50.648,0.1000
co-iss-w1867060025,Cassini ISS,Saturn,Saturn Rings,2017-03-01T10:39:07.576,0.1800
co-iss-w1867060080,Cassini ISS,Saturn,Saturn Rings,2017-03-01T10:40:00.756,2.0000
co-iss-n1867259160,Cassini ISS,Saturn,Titan,2017-03-03T17:57:15.450,46.0000
co-iss-n1867259270,Cassini ISS,Saturn,Titan,2017-03-03T17:59:05.449,46.0000
co-iss-n1867259380,Cassini ISS,Saturn,Titan,2017-03-03T18:00:55.449,46.0000
co-iss-n1867259474,Cassini ISS,Saturn,Titan,2017-03-03T18:02:43.452,32.0000
co-iss-n1867259616,Cassini ISS,Saturn,Titan,2017-03-03T18:04:41.459,56.0000
co-iss-n1867260686,Cassini ISS,Saturn,Titan,2017-03-03T18:14:07.456,560.0000
co-iss-n1867260822,Cassini ISS,Saturn,Titan,2017-03-03T18:24:03.459,100.0000
co-iss-n1867260854,Cassini ISS,Saturn,Titan,2017-03-03T18:26:05.459,10.0000
co-iss-n1867260910,Cassini ISS,Saturn,Titan,2017-03-03T18:27:10.638,0.8200
co-iss-n1867260965,Cassini ISS,Saturn,Titan,2017-03-03T18:28:05.258,1.2000
co-iss-n1867261035,Cassini ISS,Saturn,Titan,2017-03-03T18:29:09.661,6.8000
co-iss-n1867261145,Cassini ISS,Saturn,Titan,2017-03-03T18:30:20.469,46.0000
co-iss-n1867263175,Cassini ISS,Saturn,Titan,2017-03-03T19:04:10.409,46.0000
co-iss-n1867263285,Cassini ISS,Saturn,Titan,2017-03-03T19:06:08.416,38.0000
co-iss-n1867263357,Cassini ISS,Saturn,Titan,2017-03-03T19:07:12.419,46.0000
co-iss-n1867263451,Cassini ISS,Saturn,Titan,2017-03-03T19:09:06.423,26.0000
co-iss-n1867363888,Cassini ISS,Saturn,Titan,2017-03-04T23:03:10.780,18.0000
co-iss-n1867363944,Cassini ISS,Saturn,Titan,2017-03-04T23:03:52.783,32.0000
co-iss-n1867364016,Cassini ISS,Saturn,Titan,2017-03-04T23:05:04.783,32.0000
co-iss-n1867364104,Cassini ISS,Saturn,Titan,2017-03-04T23:06:18.790,46.0000
co-iss-w1867609311,Cassini ISS,Saturn,Saturn,2017-03-07T19:13:28.208,22.0000
co-iss-n1867609422,Cassini ISS,Saturn,Saturn,2017-03-07T19:15:26.212,15.0000
co-iss-w1867609422,Cassini ISS,Saturn,Saturn,2017-03-07T19:15:39.212,2.0000
co-iss-n1867609495,Cassini ISS,Saturn,Saturn,2017-03-07T19:16:50.419,3.8000
co-iss-w1867609495,Cassini ISS,Saturn,Saturn,2017-03-07T19:16:53.839,0.3800
co-iss-n1867609611,Cassini ISS,Saturn,Saturn,2017-03-07T19:18:12.222,38.0000
co-iss-n1867609689,Cassini ISS,Saturn,Saturn,2017-03-07T19:19:46.190,22.0000
co-iss-w1867609689,Cassini ISS,Saturn,Saturn,2017-03-07T19:20:07.870,0.3200
co-iss-n1867609794,Cassini ISS,Saturn,Saturn,2017-03-07T19:21:27.197,26.0000
co-iss-w1867609794,Cassini ISS,Saturn,Saturn,2017-03-07T19:21:35.197,18.0000
co-iss-n1867609883,Cassini ISS,Saturn,Saturn,2017-03-07T19:22:44.201,38.0000
co-iss-w1867609883,Cassini ISS,Saturn,Saturn,2017-03-07T19:23:07.201,15.0000
co-iss-n1867610004,Cassini ISS,Saturn,Saturn,2017-03-07T19:24:37.200,46.0000
co-iss-w1867610004,Cassini ISS,Saturn,Saturn,2017-03-07T19:25:17.600,5.6000
co-iss-n1867610152,Cassini ISS,Saturn,Saturn,2017-03-07T19:26:29.203,82.0000
co-iss-n1867610224,Cassini ISS,Saturn,Saturn,2017-03-07T19:28:17.206,46.0000
co-iss-n1867610751,Cassini ISS,Saturn,Saturn,2017-03-07T19:37:18.199,32.0000
co-iss-w1867610751,Cassini ISS,Saturn,Saturn,2017-03-07T19:37:28.199,22.0000
co-iss-n1867610862,Cassini ISS,Saturn,Saturn,2017-03-07T19:39:26.202,15.0000
co-iss-w1867610862,Cassini ISS,Saturn,Saturn,2017-03-07T19:39:39.202,2.0000
co-iss-n1867610935,Cassini ISS,Saturn,Saturn,2017-03-07T19:40:50.410,3.8000
co-iss-w1867610935,Cassini ISS,Saturn,Saturn,2017-03-07T19:40:53.830,0.3800
co-iss-n1867611051,Cassini ISS,Saturn,Saturn,2017-03-07T19:42:12.213,38.0000
co-iss-n1867611129,Cassini ISS,Saturn,Saturn,2017-03-07T19:43:46.181,22.0000
co-iss-w1869316498,Cassini ISS,Saturn,Saturn,2017-03-27T13:26:46.228,0.0350
co-iss-w1869324161,Cassini ISS,Saturn,Saturn,2017-03-27T15:34:28.774,0.4600
co-iss-w1869324193,Cassini ISS,Saturn,Saturn,2017-03-27T15:34:53.041,8.2000
